cod_ocorrencia;cisp;mes;ano;mes_ano;aisp;risp;munic;mcirc;regiao
25422;32;11;2018;2018m11;18;2;Rio de Janeiro;3304557;Capital
25423;33;11;2018;2018m11;14;2;Rio de Janeiro;3304557;Capital
25424;34;11;2018;2018m11;14;2;Rio de Janeiro;3304557;Capital
25425;35;11;2018;2018m11;40;2;Rio de Janeiro;3304557;Capital
25426;36;11;2018;2018m11;27;2;Rio de Janeiro;3304557;Capital
25427;37;11;2018;2018m11;17;1;Rio de Janeiro;3304557;Capital
25428;38;11;2018;2018m11;16;1;Rio de Janeiro;3304557;Capital
25429;39;11;2018;2018m11;41;2;Rio de Janeiro;3304557;Capital
25430;40;11;2018;2018m11;9;2;Rio de Janeiro;3304557;Capital
25431;41;11;2018;2018m11;18;2;Rio de Janeiro;3304557;Capital
25432;42;11;2018;2018m11;31;2;Rio de Janeiro;3304557;Capital
25433;43;11;2018;2018m11;27;2;Rio de Janeiro;3304557;Capital
25434;44;11;2018;2018m11;3;1;Rio de Janeiro;3304557;Capital
25435;45;11;2018;2018m11;16;1;Rio de Janeiro;3304557;Capital
25436;48;11;2018;2018m11;24;3;Seropédica;3305554;Baixada Fluminense
25437;50;11;2018;2018m11;24;3;Itaguaí;3302007;Baixada Fluminense
25438;51;11;2018;2018m11;24;3;Paracambi;3303609;Baixada Fluminense
25439;52;11;2018;2018m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense
25440;53;11;2018;2018m11;20;3;Mesquita;3302858;Baixada Fluminense
25441;54;11;2018;2018m11;39;3;Belford Roxo;3300456;Baixada Fluminense
25442;55;11;2018;2018m11;24;3;Queimados;3304144;Baixada Fluminense
25443;56;11;2018;2018m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense
25444;57;11;2018;2018m11;20;3;Nilópolis;3303203;Baixada Fluminense
25445;58;11;2018;2018m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense
25446;59;11;2018;2018m11;15;3;Duque de Caxias;3301702;Baixada Fluminense
25447;60;11;2018;2018m11;15;3;Duque de Caxias;3301702;Baixada Fluminense
25448;61;11;2018;2018m11;15;3;Duque de Caxias;3301702;Baixada Fluminense
25449;62;11;2018;2018m11;15;3;Duque de Caxias;3301702;Baixada Fluminense
25450;63;11;2018;2018m11;24;3;Japeri;3302270;Baixada Fluminense
25451;64;11;2018;2018m11;21;3;São João de Meriti;3305109;Baixada Fluminense
25452;65;11;2018;2018m11;34;3;Magé;3302502;Baixada Fluminense
25453;66;11;2018;2018m11;34;3;Magé;3302502;Baixada Fluminense
25454;67;11;2018;2018m11;34;3;Guapimirim;3301850;Baixada Fluminense
25455;70;11;2018;2018m11;35;4;Tanguá;3305752;Interior
25456;71;11;2018;2018m11;35;4;Itaboraí;3301900;Interior
25457;72;11;2018;2018m11;7;4;São Gonçalo;3304904;Grande Niterói
25458;73;11;2018;2018m11;7;4;São Gonçalo;3304904;Grande Niterói
25459;74;11;2018;2018m11;7;4;São Gonçalo;3304904;Grande Niterói
25460;75;11;2018;2018m11;7;4;São Gonçalo;3304904;Grande Niterói
25461;76;11;2018;2018m11;12;4;Niterói;3303302;Grande Niterói
25462;77;11;2018;2018m11;12;4;Niterói;3303302;Grande Niterói
25463;78;11;2018;2018m11;12;4;Niterói;3303302;Grande Niterói
25464;79;11;2018;2018m11;12;4;Niterói;3303302;Grande Niterói
25465;81;11;2018;2018m11;12;4;Niterói;3303302;Grande Niterói
25466;82;11;2018;2018m11;12;4;Maricá;3302700;Grande Niterói
25467;88;11;2018;2018m11;10;5;Barra do Pirai;3300308;Interior
25468;89;11;2018;2018m11;37;5;Resende;3304201;Interior
25469;90;11;2018;2018m11;28;5;Barra Mansa;3300407;Interior
25470;91;11;2018;2018m11;10;5;Valença;3306107;Interior
25471;92;11;2018;2018m11;10;5;Rio das Flores;3304508;Interior
25472;93;11;2018;2018m11;28;5;Volta Redonda;3306305;Interior
25473;94;11;2018;2018m11;10;5;Piraí;3304003;Interior
25474;95;11;2018;2018m11;10;5;Vassouras;3306206;Interior
25475;96;11;2018;2018m11;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior
25476;97;11;2018;2018m11;10;5;Mendes;3302809;Interior
25477;98;11;2018;2018m11;10;5;Engenheiro Paulo de Frontin;3301801;Interior
25478;99;11;2018;2018m11;37;5;Itatiaia;3302254;Interior
25479;100;11;2018;2018m11;37;5;"Porto Real;Quatis";9999992;Interior
25480;101;11;2018;2018m11;28;5;Pinheiral;3303955;Interior
25481;104;11;2018;2018m11;30;7;São José do Vale do Rio Preto;3305158;Interior
25482;105;11;2018;2018m11;26;7;Petrópolis;3303906;Interior
25483;106;11;2018;2018m11;26;7;Petrópolis;3303906;Interior
25484;107;11;2018;2018m11;38;7;Paraíba do Sul;3303708;Interior
25485;108;11;2018;2018m11;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
25486;109;11;2018;2018m11;38;7;Sapucaia;3305406;Interior
25487;110;11;2018;2018m11;30;7;Teresópolis;3305802;Interior
25488;111;11;2018;2018m11;30;7;Sumidouro;3305703;Interior
25489;112;11;2018;2018m11;30;7;Carmo;3301207;Interior
25490;118;11;2018;2018m11;25;4;Araruama;3300209;Interior
25491;119;11;2018;2018m11;35;4;Rio Bonito;3304300;Interior
25492;120;11;2018;2018m11;35;4;Silva Jardim;3305604;Interior
25493;121;11;2018;2018m11;32;6;Casimiro de Abreu;3301306;Interior
25494;122;11;2018;2018m11;32;6;Conceição de Macabú;3301405;Interior
25495;123;11;2018;2018m11;32;6;Macaé;3302403;Interior
25496;124;11;2018;2018m11;25;4;Saquarema;3305505;Interior
25497;125;11;2018;2018m11;25;4;São Pedro da Aldeia;3305208;Interior
25498;126;11;2018;2018m11;25;4;Cabo Frio;3300704;Interior
25499;127;11;2018;2018m11;25;4;Armação dos Búzios;3300233;Interior
25500;128;11;2018;2018m11;32;6;Rio das Ostras;3304524;Interior
25501;129;11;2018;2018m11;25;4;Iguaba Grande;3301876;Interior
25502;130;11;2018;2018m11;32;6;"Quissamã;Carapebus";9999994;Interior
25503;132;11;2018;2018m11;25;4;Arraial do Cabo;3300258;Interior
25504;134;11;2018;2018m11;8;6;Campos dos Goytacazes;3301009;Interior
25505;135;11;2018;2018m11;36;6;Itaocara;3302106;Interior
25506;136;11;2018;2018m11;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
25507;137;11;2018;2018m11;36;6;Miracema;3303005;Interior
25508;138;11;2018;2018m11;29;6;Laje do Muriaé;3302304;Interior
25509;139;11;2018;2018m11;29;6;Porciúncula;3304102;Interior
25510;140;11;2018;2018m11;29;6;"Natividade;Varre-Sai";9999997;Interior
25511;141;11;2018;2018m11;8;6;São Fidélis;3304805;Interior
25512;142;11;2018;2018m11;36;6;Cambuci;3300902;Interior
25513;143;11;2018;2018m11;29;6;"Itaperuna;São José de Ubá";9999996;Interior
25514;144;11;2018;2018m11;29;6;Bom Jesus de Itabapoana;3300605;Interior
25515;145;11;2018;2018m11;8;6;São João da Barra;3305000;Interior
25516;146;11;2018;2018m11;8;6;Campos dos Goytacazes;3301009;Interior
25517;147;11;2018;2018m11;8;6;São Francisco de Itabapoana;3304755;Interior
25518;148;11;2018;2018m11;29;6;"Cardoso Moreira;Italva";9999995;Interior
25519;151;11;2018;2018m11;11;7;Nova Friburgo;3303401;Interior
25520;152;11;2018;2018m11;11;7;Duas Barras;3301603;Interior
25521;153;11;2018;2018m11;11;7;Cantagalo;3301108;Interior
25522;154;11;2018;2018m11;11;7;"Cordeiro;Macuco";9999998;Interior
25523;155;11;2018;2018m11;36;6;São Sebastião do Alto;3305307;Interior
25524;156;11;2018;2018m11;11;7;Santa Maria Madalena;3304607;Interior
25525;157;11;2018;2018m11;11;7;Trajano de Morais;3305901;Interior
25526;158;11;2018;2018m11;11;7;Bom Jardim;3300506;Interior
25527;159;11;2018;2018m11;35;4;Cachoeiras de Macacu;3300803;Interior
25528;165;11;2018;2018m11;33;5;Mangaratiba;3302601;Interior
25529;166;11;2018;2018m11;33;5;Angra dos Reis;3300100;Interior
